id,name,album,album_id,artists,artist_ids,track_number,disc_number,explicit,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,year,release_date
4fe9kn2eUCKRdZNU5s1gdg,Downtown Paranoia Blues,"Hardest Walk, The",4cQpfa3DVowMmQi7y0McgU,['Soledad Brothers'],['4TAFRShd7vZ8HEp5yKdwo6'],2,1,False,0.5,0.777,0,-7.265,1,0.06,0.000123,0.000267,0.111,0.349,111.719,163040,4.0,2006,2006
6wZ9QQwl9MzZBZW7MtjVdh,Fix It With a Kiss,Summer Romance,0qP24ZJSHeaK2lOTVsKdzL,['Saving Skylar'],['2mi7WunU8P6ZKt2FkuvObO'],3,1,False,0.545,0.8540000000000001,2,-6.474,1,0.0401,0.0821,0.0,0.244,0.542,77.52199999999998,227448,4.0,2014,2014-06-27
6omIqLCktBdO4rsGv86BAC,playabump,Last Summer : MMXX : Lo-Hop Anthology,6e0pzynd0T1YnZBfH422z9,"['Pueblo Vista', 'menta.']","['1p03eo7FG5sXEMs3lGFEwb', '1lsnqZr8YaQa47ZmkPScQJ']",20,1,False,0.409,0.921,1,-7.19,1,0.941,0.556,6.68e-06,0.122,0.682,175.075,114340,4.0,2020,2020-06-08
3lWN287t54HZhlgzH0AP4Q,Another Hood Story,L.W.A: Latin with Attitude,5WF2yxbUG1Tnuf8FhAqAcG,['Mr. Criminal'],['1RbUvxpoXRKRcxVtcQ8YyV'],8,1,True,0.6859999999999999,0.743,2,-6.14,0,0.0648,0.027,0.0,0.306,0.373,95.7,231909,4.0,2016,2016-11-11
2I9Z7kGsCxJwMhhRxdoWYz,Closet Punk,Live at CBGB'S 1984,3FdWMpqnwWlY3bxLs9WnGA,['D.R.I.'],['6eKzDvHhJgMtcaOrvEXCTv'],13,1,False,0.325,0.949,5,-10.29,0,0.341,0.0067,0.161,0.345,0.114,99.553,38693,1.0,2005,2005
6SgL5Wg0TgqvpavaMPyw7M,An Avalanche,An Avalanche,2FsiJR9FJ8ohuOUdwOkafw,['Elba'],['1BvMYqALLfqg5hGfx3AD3o'],7,1,False,0.353,0.883,2,-5.198,1,0.0645,0.0448,4.650000000000001e-05,0.3979999999999999,0.505,116.768,163880,4.0,2008,2008-06-25
0OlLtQu6LCAHE1BYRBUcQa,Go Away,Hard Rock Ballads,3wiEsdXZrweEkQ9vPvwNbr,['Dirty Looks'],['6mXyqxtu4poGHRrlxmZOLG'],40,1,False,0.4639999999999999,0.594,7,-12.099,1,0.0294,0.0031899999999999,0.00855,0.0754,0.361,118.923,259707,4.0,2018,2018-08-24
4gQh5tEYr4crbhRcA97WEe,Inhuman,Force Fed Lies,63uiltTYx8kESBphOq5ozo,"['Dirge Within', 'Wayne Static (guest Vocals)']","['04U6gaAZrSYvtOuLOcqEUk', '06D7p91CH62LQcXl6YWX9Q']",9,1,True,0.526,0.989,6,-2.385,1,0.0686,0.000638,0.00427,0.4479999999999999,0.494,94.948,235187,4.0,2009,2009-09-01
5UpAuX2Sx8apBqGNqWsaUv,Can't Wait,Dual Mono,4JzC2i8XhqVh23sVxZ69El,['Oakhurst'],['5NebKT8CG5D5AA1lf7aRz4'],13,1,False,0.4970000000000001,0.478,7,-8.429,1,0.0421,0.126,0.000156,0.115,0.574,150.059,352496,4.0,2005,2005-07-12
0TcCx5qmFSTvgOnIifDM5h,"Keep Me Like a Secret, Pt. 1",Your Guide to Better Lies,5y6WLE3NoS3VU4mCXanlyS,['Buck'],['1m4IiR2uI71OCcQ4uiVb0C'],5,1,False,0.5479999999999999,0.289,5,-21.653,1,0.0406,0.95,0.84,0.1119999999999999,0.28,143.173,59133,3.0,2001,2001
7BPOLQDNoxOTzJCnK9HZi3,To You the Night Is Bright As the Day,Come the Bells,4pvZRGwAemUdBJawNRM6cZ,['Backworld'],['5PrExqyv3VYpBBqC44U8EP'],10,1,False,0.0894,0.501,2,-8.446,0,0.0345,0.908,0.931,0.122,0.0337,86.319,413307,4.0,2011,2011-04-01
6ZST1746zDPfcRED2gYILe,Glorious,Winter in the Air,2HTSsdgwaHiZiJEqVrXlUP,['David Archuleta'],['2C9n4tQgNLhHPhSCmdsQnk'],12,1,False,0.471,0.268,2,-10.302,1,0.032,0.68,0.0,0.146,0.319,77.516,182787,4.0,2018,2018-11-02
1eg6yH7ga4bySvTzlvI8ZJ,Auld Lang Syne,Joy to the World: An Orchestral Celebration,3VnpmTSJ5EyYm2pSI3JD20,['Sydney Christmas Choir'],['2Qrp70iNRueYgDWrErdflq'],12,1,False,0.208,0.138,0,-14.3,1,0.0365,0.952,0.805,0.108,0.3329999999999999,75.89399999999998,187253,4.0,2009,2009-09-14
4B7yV1PZgXf67hjqtbjMtL,Sad the Impaler,Delirium,0GXKK7b90gLJhhUsYrEL9I,['Sadistik'],['3qgsChODA5iJM6AdA0rr21'],5,1,False,0.3829999999999999,0.7390000000000001,2,-9.871,1,0.357,0.1369999999999999,0.0,0.186,0.16,102.355,144920,4.0,2020,2020-04-10
0j3JQ1ao7CZWiKKNTNnG6P,Он лучший,Mojento,4degZe8A7v5mTB98yf7YIc,['Mojento'],['6KOAeyZMhtUW8op6sGnepH'],3,1,False,0.722,0.546,6,-7.341,0,0.0518,0.00462,0.0341,0.0975,0.3670000000000001,101.047,194338,4.0,2013,2013-02-03
7htWZtP9A13qCEQW0Nc4hC,Amy Recalls,Here Come The Rattling Trees,1tQ3Bz4oGzU5tmurUlfcnG,['The High Llamas'],['4C6mJ6VZtsBnwzGKZmmzeF'],2,1,False,0.531,0.0655,11,-28.795,0,0.13,0.8959999999999999,0.7909999999999999,0.108,0.244,157.013,35867,1.0,2016,2016-01-22
1Z8hugvl8e6ifY0cKp0rEl,"Symphony in E-Flat Major, P. 219: II. Andante",Danzi: Complete Symphonies,5zb4fUhC8hAqkO1bnMfAio,"['Franz Danzi', 'Orchestra della Svizzera Italiana', 'Howard Griffiths']","['6k3Ws6wp7iOp7lN7pxsfjT', '2DKKRwoguhzHct5LwlcCpP', '6htlEU4z5WGJCDAkOFGGDq']",10,2,False,0.324,0.0289999999999999,10,-19.133,1,0.0429,0.983,0.609,0.156,0.1369999999999999,142.321,204267,3.0,2010,2010-09-28
6AUChosNrNNQf1Ni3DIqeD,"Symphony No. 3 in D Major, D. 200: II. Allegretto",Discover The Symphony (1998 Edition),3X1N1e9IkEq4TN8OPAPuSr,"['Franz Schubert', 'Budapest Failoni Chamber Orchestra', 'Michael Halasz']","['2p0UyoPfYfI76PCStuXfOP', '7w6HlJdHl67FIA8WGHCoNX', '6Dkj1lYjjOCsGB170vlWc6']",7,1,False,0.3979999999999999,0.0348,7,-22.95300000000001,1,0.0299,0.97,0.936,0.0634,0.293,77.653,262200,4.0,1998,1998-05-01
3ZQnVJlPIGV8cnyimzRijk,Inurulutuinnaujunga,Aakuluk,2rBpLyBuzq0jI09K5yLW1D,['The Jerry Cans'],['2KRbj0uDbY56wTORJiY229'],7,1,False,0.527,0.7879999999999999,0,-7.0,1,0.0425,0.0846,6.03e-05,0.0872,0.731,135.197,267587,4.0,2014,2014-04-11
77euX3zeb61ejbvFun2yUr,The Last Fare Of The Day,Vuelta,4iS3Ln67sgeiUJRFRZfkIp,['Richard Shindell'],['0ONG1ffKzhVIm4arvvLPHl'],9,1,False,0.5489999999999999,0.434,9,-10.637,1,0.0303,0.65,0.000125,0.089,0.319,82.772,292360,3.0,2004,2004-08-24
1aIXkuxSojgFGO1yx6WZJE,Reconciliation Grows Today,Gathered Out Of Thin Air,4pDecJ6qeHuHLvjmtqLtXZ,['Half-Handed Cloud'],['7g0isAVkGTBBNgmNmxhpAU'],31,1,False,0.3429999999999999,0.8590000000000001,0,-13.059,1,0.583,0.597,9.62e-05,0.653,0.312,136.681,97730,3.0,2019,2019-11-15
56uTIyBsxLQIYgF765A2aM,It's Secured (feat. Nas & Travis Scott),Grateful,3HhZbSJdhOqMSaRbEt3gtw,"['DJ Khaled', 'Nas', 'Travis Scott']","['0QHgL1lAIqAw0HtD7YldmP', '20qISvAhX20dpIbOOzGK3q', '0Y5tJX1MQlPlqiwlOH1tJY']",7,1,True,0.511,0.852,5,-2.886,0,0.301,0.0397,0.0,0.665,0.601,162.03799999999995,219093,4.0,2017,2017-06-22
0Z6kQ7mecfOmxNfulDdgcu,OK,The Bakers Arms Dozen - A Fierce Panda Collection,5mGOgZOIjkU6EmB6T9ySEK,['Shitdisco'],['1gnKXnSL1BgGCTIrV3d4iq'],1,1,False,0.494,0.947,10,-6.702999999999999,0,0.469,0.00307,0.0,0.106,0.498,143.99200000000005,241813,4.0,2007,2007-10-02
1k4c6MVHdlb8s7ejohwSGi,Gun Ho,Back Then (Buddha Monk & Popa Wu Present Zu-Chronicles 5),3j9yPG4v61myHhTOu8nFy9,"['C.C.F. Division', 'Daddy Rose', 'I-Born', 'Ty-Jigs']","['0RhBRiD7TkjokNCJPw8yK1', '1gYxr8InTJDHDc0USk6Q2v', '4zACwCBlzhx4OqHeWNBc1T', '6s7MuGLPnFfkSFXLEY7L0U']",11,1,True,0.511,0.784,6,-7.672999999999999,0,0.488,0.0367,0.0,0.342,0.696,94.521,285832,4.0,2008,2008-01-01
7gCgw4h178eVwdGhj9yxqV,Breezin',Smooth 70's,7EZkBVHhtztqvLeLZYxdOT,['George Benson'],['4N8BwYTEC6XqykGvXXlmfv'],22,1,False,0.68,0.7140000000000001,2,-12.106,1,0.0462,0.2689999999999999,0.818,0.038,0.963,81.071,338240,4.0,2018,2018-09-21
6OMLLCJyblFVOwkmVJewkP,Seguiriyas 1,El Rey Del Cante Gitano,3gdvq9Kmci8k9wOvzQ9S6i,['Agujetas'],['2uteTbCMYKAIoeFC089cpj'],3,1,False,0.358,0.247,11,-11.342,1,0.0628,0.848,4.66e-06,0.6679999999999999,0.305,71.066,370747,5.0,1992,1992-07-26
5jVILQ9sFsVKgHVBnHxhan,Liquid,Just A Crash,7F2XSgs7m1rrTQKCyIB6Ls,['Cyanna'],['5iFBehw9GtRug2wJ9HKzcC'],11,1,False,0.5660000000000001,0.408,2,-10.135,0,0.0354,0.5820000000000001,0.906,0.155,0.0579,118.002,208187,4.0,2008,2008-03-07
2bLsmOMjfS57MRsvlE885k,"Lieder Aus Der Jugendzeit Complete (With Piano);no, 9 Starke Einbildungskraft (Strong Imaginataion)",Mahler: Early Songs From Des Knaben Wunderhorn; Last Songs From Ruckert Lieder; Songs Of Youth,5n4tmnblXD0LRLhSgggV03,"['Gustav Mahler', 'Lorna Sydney', 'Vienna State Opera Orchestra', 'Alfred Poell', 'Annie Feldermeyer']","['2ANtgfhQkKpsW6EYSDqldz', '49IP5AffFCCQXfljy8ke91', '5VFkAGIv1Pioeb6e2JfpOE', '2ZJqTE5VXipQYEe9pyLIr7', '0EROe98wE9eKFvKmnbWGLA']",25,1,False,0.5870000000000001,0.0768,0,-17.553,1,0.124,0.986,2.9e-05,0.1369999999999999,0.363,67.117,75000,4.0,2004,2004-08-24
1F7ipiJgPY4jhPHu5fi7DF,Haze it May Be,Northern,5vg7zYzyegWf4BYAzpL7O5,['Taylor Deupree'],['4X3dUbGsTpVH6EbxtWnj6T'],5,1,False,0.223,0.294,1,-16.674,1,0.0417,0.948,0.884,0.192,0.043,115.694,558987,4.0,2006,2006-04-01
0gzy7TkAGE8OEQ6K1ItkLf,Quiero Saber,Residual + Sigue la Luz (Bonus Album),4rPWBlbYjh8ULVfzuMn0Pd,['Baco'],['75ORk6JBHxLyYiYN5Sfdua'],5,2,False,0.53,0.511,7,-12.328,1,0.0304,0.0255,0.0,0.327,0.486,117.086,259188,4.0,2018,2018-07-07
1hZuu283SBkjelmoOBik4s,Orion's Belt/Cat Stinger,Men In Black The Score,5BrZKeXvrJj5i9Xjmmu7SF,['Danny Elfman'],['5qBZETtyzfYnXOobDXbmcD'],11,1,False,0.182,0.195,1,-17.974,0,0.0508,0.8759999999999999,0.838,0.1,0.0329,101.698,137907,3.0,1997,1997-12-09
3l0iDja5YvfCeWORAv6xPZ,Like Teenage Gravity,Garden Sessions,3DpmzrpfGCG1AVy1j0b6qy,"['Kasey Anderson', 'Hawks and Doves']","['3mUijy5q4rM8N6wc5HH4lX', '6wAuISXh22jGqU5tQ9BxUH']",4,1,False,0.5329999999999999,0.281,2,-13.009,1,0.0328,0.867,0.0203,0.077,0.135,116.43,298609,4.0,2019,2019-03-29
3S6VAuz4uSDaAIISxviy0R,It Is So (Reprise),Sounds of Revival II: Deeper,6VjZnZcKmDx2CqvBFAqaQ8,['William McDowell'],['6PTGRlwNbg36Mu4boWlixN'],13,1,False,0.574,0.941,10,-6.319,0,0.466,0.0101,0.00155,0.967,0.436,135.013,120000,4.0,2017,2017-03-03
2d6wvZdvJ0bGJ4Olfm1lsp,Imperfections,Courage (Deluxe Edition),0mqNgHFh1NYaxmlMS5IeGc,['Céline Dion'],['4S9EykWXhStSc15wEx8QFK'],6,1,False,0.703,0.4970000000000001,10,-8.421,1,0.0523,0.275,0.0,0.0923,0.402,104.989,239107,4.0,2019,2019-11-15
52OBZLKNbPtrKtV5s6Oe34,Po' Pilgrim Of Sorrow - Voice,Freedom Song - Television Soundtrack,5L7mBIHFpgeLxMOtxZKiUZ,"['Traditional', 'Sweet Honey In The Rock', 'James Horner']","['1U5zgr455OGyIkLNXvDdrf', '3d4KAl1xvEw3akBK6CVCCA', '3PhL2Vdao2v8SS8AptuhAr']",13,1,False,0.1689999999999999,0.0084099999999999,3,-27.641,1,0.036,0.994,0.6920000000000001,0.12,0.0386,131.69,204027,4.0,2000,2000-02-02
3MwZpF8ok9loJ0iIvDVXgK,Breath And Heartbeat 6,Breaths And Heartbeats,3wHA8ujLs3RhJA6DUgSPCz,"['Parker.Guy.Lytton.Trio', 'Evan Parker', 'Barry Guy', 'Paul Lytton']","['1OuAS2Hvl6Usfq8pz0NwY1', '42WVIJPKijZYsOWhNqnAke', '69rl0XnJugACmgziVTx2zm', '65ereZNAA830y6chIVd3xg']",6,1,False,0.415,0.258,8,-28.279,1,0.231,0.612,0.815,0.294,0.198,75.979,284467,4.0,1995,1995
2DYj07Uo8CGVJw92PKOKzy,"2 Nordic Melodies, Op. 63 (version for piano): Stabbelaten (Peasant Dance)","Grieg: Piano Transcriptions of Songs, Op. 41 / Nordic Melodies, Op. 63",39GJEcA9sVqVYia3OLUeN0,"['Edvard Grieg', 'Einar Steen-Nøkleberg']","['5ihY290YPGc3aY2xTyx7Gy', '417bLc6SGbykzJLkFLD9HZ']",18,1,False,0.529,0.175,0,-22.063,1,0.0402,0.991,0.8690000000000001,0.0822,0.237,107.087,150600,4.0,1996,1996-02-21
3dqYdnQ0hqi1IfWSG3ghDg,Wild Child - Remastered,Lou Reed,2ujzADWoLeEejykOuNWy4R,['Lou Reed'],['42TFhl7WlMRXiNqzSrnzPL'],7,1,False,0.715,0.838,2,-7.278,1,0.0397,0.363,0.0543,0.175,0.934,125.187,279960,4.0,1972,1972-06-01
0r3z1s4hnoLZYfsvRN4Sym,4 Pezzi sacri: Stabat mater From Quattro Pezzi Sacri,Stabat Mater: Classical Music for Reflection and Meditation,32kr8ESgxPy3C8VTj3cGI5,"['Giuseppe Verdi', 'Hungarian State Opera Chorus', 'Hungarian State Opera Orchestra', 'Pier Giorgio Morandi']","['1JOQXgYdQV2yfrhewqx96o', '0rSz4XGJJJMaBCXViWTDWc', '6rLUj0kWUXAEbz26rtS9wO', '5N26LR3F8OW56imuIElk6B']",13,1,False,0.0838,0.0738,7,-22.457,1,0.0471,0.989,0.858,0.0907,0.034,69.348,785613,3.0,1999,1999-06-14
0U2BLZKpsyWZ7MYqB1jwhI,FamilyJules7x Video Game Medley,Year 2 Remastered,4GEb5R6WoI3OeFV6VPkGWa,['insaneintherainmusic'],['62GoYifV4njTdvS8lD2yYT'],8,1,False,0.49,0.368,2,-10.33,1,0.0368,0.4320000000000001,0.421,0.106,0.126,173.265,540239,3.0,2016,2016-01-16
3L2Z8J0w03F4VPwes70oA4,"On The Atchison, Topeka and The Santa Fe","""25""",7iUA42xCgaNkCK5ldGNjfA,"['Harry Connick, Jr.']",['6u17YlWtW4oqFF5Hn9UU79'],13,1,False,0.633,0.0535,7,-23.179,1,0.0487,0.903,0.144,0.114,0.206,86.109,482427,4.0,1992,1992-09-12
4NZN3rHVvgQ2iuDLCwRn8b,"Sonatillen, Op. 99: No. 1. Allegro agitato","Raff: Violin and Piano Works, Vol. 4 - Violin Sonatas No. 4 and 5",641qYYYLTEzm489B7jQOio,"['Joachim Raff', 'Ingolf Turban', 'Jascha Nemtsov']","['1LA9Zn3bgZCPA1VJVEvDa0', '6GzpEShG7BxIUvG1mKzkM5', '6WNQfw84fHn7xn5h9bZ8xk']",2,1,False,0.2739999999999999,0.0767,9,-23.419,0,0.0401,0.977,0.753,0.0681,0.2339999999999999,80.23,241560,4.0,2007,2007-01-01
4F8V47Se95m8lxFRmNkBio,Before the Summer's Gone,Destination: Bossa,0JzJoyFN6eHlUwROWPs9F8,['The Company'],['719ZCUqy59oGckcB1MzVTx'],6,1,False,0.701,0.481,11,-10.22,1,0.03,0.409,4.48e-06,0.0797,0.578,126.045,275227,4.0,2007,2007-04-03
2n2tiOZK8DKkuiFHAYmUeC,I’m Not a Saint,Something Else (All Access Edition),4duGIjSoHyEDSMNS7gpRuF,['Tech N9ne'],['6UBA15slIuadJ8h2lPRPos'],7,1,True,0.376,0.508,9,-11.008,0,0.158,0.3879999999999999,0.0127,0.551,0.102,82.17,270093,4.0,2013,2013-07-30
6q7sIKFUkYxU5q6uST2500,What Good Is It (Part 1),I Put a Spell on You: The Best Of,0l3XMKyWYHLJ5cIevC2ROz,"[""Screamin' Jay Hawkins""]",['3VBpsrUi2vV7Uj87ONHu7Z'],12,1,False,0.6709999999999999,0.797,8,-6.2360000000000015,1,0.141,0.358,2.05e-06,0.126,0.915,132.878,136120,4.0,2006,2006-05-09
4DgJohJiUXT0S4tsfBi5QS,Talk to Jesus,The Story of Love,7JaaRIa3TbL2AJEK5hnurP,['Kathy Troccoli'],['73CmW7Heo8CxnYXydAs6qc'],3,1,False,0.487,0.0885,6,-17.99,1,0.0306,0.877,9.58e-06,0.107,0.295,100.889,291120,4.0,2006,2006-11-14
0m8cYklv8Qr8OA0qz5kFhQ,Charlie Manson Blues,Hear It Is,7pEHf7Jkgie8PSU0OLyxZl,['The Flaming Lips'],['16eRpMNXSQ15wuJoeqguaB'],7,1,False,0.434,0.8170000000000001,9,-13.050999999999998,1,0.0311,7.99e-06,0.0699,0.184,0.593,140.393,262267,4.0,1986,1986
61KbxsIMObQz5i3iyz2JQD,Open up Each Other,Sunlight,0fYwtCHdnNkjW9XzRrDJsB,['Imaginary Future'],['470WlqN9HSRDGNaMufeHHF'],11,1,False,0.6609999999999999,0.665,7,-6.524,1,0.0279999999999999,0.23,0.0005139999999999,0.0747,0.633,119.997,202977,4.0,2015,2015-03-24
5dmJANSrQA3DQAZPDeWYhB,Girl In Motion,UK2015 Face The Music Tour,1og6xKGdUn4lkA3EAIPN8f,['Nils Lofgren'],['2TpAfGX0XNikAg5QjrbbvE'],6,1,False,0.6509999999999999,0.357,10,-11.372,1,0.0359,0.909,0.0427,0.6970000000000001,0.628,130.26,509600,4.0,2015,2015-11-13
6P43BP1yNoovVz5CUk9Qnj,"Ich armer Mensch, ich Sündenknecht, BWV 55 1. Aria: Ich armer Mensch, ich Sündenknecht","Bach Cantata Series, Vol. 1: Solo Cantatas",02qCIqEOF1STA8KuwIlsSF,"['American Bach Soloists', 'Jeffrey Thomas', 'Kathleen Kraft', 'John Abberger']","['3uRiRPjrmHJh5zRLNiT1wL', '1SmfGlXYoWxWYiNVAhfYTB', '1MRsxoIZhgU7QxioV6gX3P', '18iSvm3jjfLZAazuh7CvRw']",9,1,False,0.22,0.128,11,-18.438,0,0.0526,0.958,0.000266,0.0984,0.125,83.823,304733,3.0,2007,2007-09-01
1KxOba7nI8QWNwpQiHqeDl,Jerk,Babe,4yni1BPrVUGNnGbDCOmM7n,['Don Babylon'],['1haULjHv3z5RSsYKhWnfPk'],10,1,False,0.526,0.636,11,-7.638,0,0.0331,0.346,0.0,0.321,0.6729999999999999,70.613,139626,4.0,2017,2017-02-17
1eLpaWriZBHXXEUlScZ2tt,They Call It Bluegrass,Bill Monroe's Ol' Mandolin,50qfnQ7sfLGtRZCWM33DRM,['Lorraine Jordan & Carolina Road'],['6dxPXJaSKfiMQktSMb0ihw'],2,1,False,0.67,0.618,7,-9.059,1,0.0291,0.389,0.0074,0.146,0.831,140.084,133013,4.0,2020,2020-08-21
7sBRcaVlIOYyJ1QtXizWgh,Get Prepared,State of the World,2J7CxlfewerCW2eJgCBwXV,['Supadave'],['1m4n8oKVvGaagH6jUGMQVO'],1,1,False,0.489,0.907,10,-9.873,0,0.162,0.3720000000000001,0.887,0.462,0.575,88.369,119000,4.0,2003,2003-01-01
1QBgIlWOypnRUVDQlvOlLI,Hajnal,Rossz Csillag Alatt Született,5ZfRZFsE3rZOOad7zv8fCt,['Venetian Snares'],['7eKIP3IoPoUAZgZuvMM6hf'],5,1,False,0.35,0.772,4,-4.893,1,0.13,0.504,0.653,0.115,0.217,173.926,466000,1.0,2005,2005-03-14
3INgUVYGM0fo30gWLf84RM,Automation,Dudu,3AevlOmYzLB6dmc2ncHlqN,['B Boys'],['5q3Rqu9idb7essQqKJ7SOa'],4,1,False,0.4629999999999999,0.8370000000000001,6,-6.745,1,0.1969999999999999,0.0101,0.042,0.0601,0.267,126.715,128620,3.0,2019,2019-07-26
75yYXB96tX1BlSMgL0SMsA,Can't Let Her Get Away,Dangerous,0oX4SealMgNXrvRDhqqOKg,['Michael Jackson'],['3fMbdgg4jU18AjLCKBhRSm'],6,1,False,0.873,0.973,2,-1.947,1,0.127,0.13,0.688,0.1119999999999999,0.5820000000000001,108.489,298400,4.0,1991,1991-11-13
515iPyYz7AHgfjltar8bDe,33 Seconds of Sanity - Chapter 3 - So Pretty So Plastic,Not Even God Can Save You Now: A Trilogy of Terror,2SHpRlRX0eA7oVi7rZJSux,['Killwhitneydead'],['569z5CJgkS65WD9uO09vom'],12,3,False,0.271,0.7,7,-8.154,0,0.0428,0.68,2.1e-06,0.0983,0.521,69.158,33427,3.0,2009,2009-08-25
6rVdd8Jq92iXpZzLtqf53n,To Find My Way To You,Between The Dreaming And The Coming True,07SW2mjjgqlJrFEc5pRuV4,['Bebo Norman'],['0acFxGm0vYIfwTX4NRlEWd'],7,1,False,0.535,0.546,10,-7.944,1,0.0252,0.233,5.95e-05,0.0942,0.33,84.223,253080,4.0,2006,2006-09-19
3cbo4GuavwIeL3Qc5Nfazm,Go to Hell,High As Hell,6ddcawJRNLC0NGqcR7TVkx,['Nashville Pussy'],['73sawKQrhPG7HXTDRZGfOX'],8,1,False,0.2319999999999999,0.738,2,-3.961,1,0.0353,0.000105,0.267,0.5479999999999999,0.604,161.338,285733,4.0,2000,2000-05-30
0wlCzDhKguU8EpyUUa8iwB,The Poor Little Sailor Boy,Just Gimme Somethin' I'm Used To,6QjWG2q8f8r1Vi92pMehBb,['Norman And Nancy Blake'],['5CRyDkl1vo0nMQ8QBPNftw'],4,1,False,0.4529999999999999,0.3339999999999999,5,-13.517,1,0.0304,0.6809999999999999,2.7600000000000014e-05,0.529,0.629,94.674,375893,4.0,2005,2005-06-20
01TqNZpRaPxWxn5nrRMoHr,Night,Nesrine,6Iuji48QE3KSIBFMmkLhbc,['Nesrine'],['3nCNWyIpMAMYnnCPrLtNAo'],8,1,False,0.601,0.4679999999999999,10,-11.109000000000002,1,0.18,0.196,0.00117,0.1119999999999999,0.4920000000000001,167.937,260440,3.0,2020,2020-10-30
6hDgrpngipQngCok95HqZ5,Tectonic Dubplate,Slow Cooked,3neBh3JklDiiEiRQVQ5Ai2,['Deep Fried Dub'],['6ZMosuCoP5uGcPubpW9kQX'],3,1,False,0.7120000000000001,0.73,9,-8.963,0,0.0386,0.0069,0.88,0.129,0.47,133.00799999999998,336163,4.0,2013,2013-11-11
3I2aT7CpTfNCqFrsZr44m7,U Kno,Green Magic 3.5,2zs6VCDVVvGtbu5IBkggoU,['T. Boogie'],['1xIVmHKjsbT3zZk29o0Y3D'],5,1,True,0.708,0.555,7,-10.886,0,0.0329,0.147,0.0,0.342,0.482,134.085,284510,4.0,2015,2015-09-18
7vgpb3Ld9WHeaNFrPnivyd,Meristem,Sylva,15GejJXaoI1Bv0jnBerxBh,['Benoît Pioulard'],['77SQlBEZyyJ7neYnlp0cDl'],8,1,False,0.3779999999999999,0.546,6,-8.592,0,0.0304,0.0222,0.917,0.105,0.354,128.998,172255,4.0,2019,2019-11-15
46NOUvdAhnRhdpn2Y98wym,Symphony of Dreams,The Quintessential Kitaro,2hxXpmsbV9JlXs8YfUdZva,['Kitaro'],['6CTNhXJKT6SdsQspUDIGiY'],7,1,False,0.152,0.136,9,-17.335,0,0.0384,0.931,0.8540000000000001,0.103,0.049,68.811,346000,3.0,2013,2013-11-12
5KyOYeo7hJVNeCMTKEc9gK,"Boys Be Dogs, Girls Be Bitches",All Cheerleaders Die (Original Motion Picture Soundtrack)[Deluxe Edition],5Pbl2etthsTmcNMzgx1TWN,['Felisha Cooper'],['7c4zoID4q2bcpx1uOg7oe5'],3,1,True,0.0,0.478,6,-19.032,1,0.0,0.705,0.0,0.0,0.0,0.0,2894,0.0,2014,2014-05-08
0HCCyPlDCqp9W2X7tuZ3Ah,Home Gettin' Hammered,Untie the Horses,2GwKr7Sdci2OX8PQUdBCP8,['Truckstop Preachers'],['7pCUhtgcsx4L6VbjkoyBCP'],6,1,False,0.4920000000000001,0.905,4,-6.307,0,0.045,0.0175,5.739999999999999e-05,0.505,0.71,128.887,165280,4.0,2015,2015-11-03
0sL5cbjNJro2tprcAO67ix,Whatcha Gonna Do,Black Godfather,1xNQTi9HqXa3ti19HGV9LN,['Andre Williams'],['4mmEKUZZBwnzg4m6hizPyN'],4,1,False,0.42,0.862,10,-9.351,0,0.252,0.057,0.000498,0.331,0.556,121.131,214760,4.0,2000,2000-05-02
4iS8mV9CaxHSYR00G0QgzA,Over The Wire (live),BD3 EP,2emDwdcI13IpsBlAcZ4dlJ,['New Model Army'],['7n1EM42Fseebd9H2p8eWWS'],6,1,False,0.301,0.8240000000000001,9,-7.627000000000002,1,0.0731,0.000699,0.03,0.898,0.351,128.666,256493,4.0,2006,2006-11-28
5Fdz58y4iFm72iz0ucv3Mj,Some Say The Devil Is Dead,A Celtic Legacy,7vhFxIGInH4YWzxT68DWIP,['Cruachan'],['6QpbkfyEQJ3JiQw2AbTRUH'],11,1,False,0.351,0.794,2,-7.756,1,0.0528,0.000122,4.46e-05,0.316,0.614,173.262,193493,4.0,2008,2008-04-21
3hc2i59krs2pG8a8AJreIg,Heart Don't Lie (Dub Version),Heart Don't Lie,1WKG2Z57oh1R6Zafg7TEHt,['La Toya Jackson'],['2CJdnZNDpgUZXPcb0job3V'],12,1,False,0.7659999999999999,0.695,0,-11.071,1,0.0479,0.00298,0.00172,0.0424,0.973,134.683,277853,4.0,2012,2012-02-10
4obLJf7hcWV7U7Ma2SiRpR,The Mikado: Act I: Comes a train of little ladies (Chorus of Girls),Sullivan: The Mikado (D'Oyly Carte) (1950),6KVFzS59FOXgVGJ8yGbqoD,['Isidore Godfrey'],['5lISwnu6iwHBzgzWMDLUhJ'],10,1,False,0.261,0.0924,7,-21.747,1,0.0421,0.985,3.19e-06,0.25,0.315,171.765,131133,4.0,2001,2001-08-17
